pre_id,post_id,pre_class_label,post_class_label,syn_num,excitation_type
224,197,UNKNOWN,UNKNOWN,5,1
224,198,UNKNOWN,UNKNOWN,2,1
224,242,UNKNOWN,UNKNOWN,6,1
225,262,UNKNOWN,UNKNOWN,1,1
228,13,UNKNOWN,UNKNOWN,1,1
228,23,UNKNOWN,UNKNOWN,1,1
228,53,UNKNOWN,UNKNOWN,1,1
228,54,UNKNOWN,UNKNOWN,3,1
228,59,UNKNOWN,UNKNOWN,1,1
228,111,UNKNOWN,UNKNOWN,1,1
228,190,UNKNOWN,UNKNOWN,1,1
228,202,UNKNOWN,UNKNOWN,3,1
228,215,UNKNOWN,UNKNOWN,1,1
229,6,UNKNOWN,UNKNOWN,1,1
229,12,UNKNOWN,UNKNOWN,2,1
229,53,UNKNOWN,UNKNOWN,2,1
229,55,UNKNOWN,UNKNOWN,6,1
229,56,UNKNOWN,UNKNOWN,4,1
229,108,UNKNOWN,UNKNOWN,3,1
229,190,UNKNOWN,UNKNOWN,1,1
229,219,UNKNOWN,UNKNOWN,2,1
229,220,UNKNOWN,UNKNOWN,1,1
238,54,UNKNOWN,UNKNOWN,1,1
238,211,UNKNOWN,UNKNOWN,3,1
238,224,UNKNOWN,UNKNOWN,1,1
239,53,UNKNOWN,UNKNOWN,1,1
239,211,UNKNOWN,UNKNOWN,4,1
239,223,UNKNOWN,UNKNOWN,3,1
240,167,UNKNOWN,UNKNOWN,1,1
240,214,UNKNOWN,UNKNOWN,5,1
240,221,UNKNOWN,UNKNOWN,3,1
241,214,UNKNOWN,UNKNOWN,3,1
241,222,UNKNOWN,UNKNOWN,4,1
242,185,UNKNOWN,UNKNOWN,1,1
242,186,UNKNOWN,UNKNOWN,1,1
242,245,UNKNOWN,UNKNOWN,2,1
243,185,UNKNOWN,UNKNOWN,2,1
243,186,UNKNOWN,UNKNOWN,1,1
244,181,UNKNOWN,UNKNOWN,1,1
244,185,UNKNOWN,UNKNOWN,3,1
244,186,UNKNOWN,UNKNOWN,8,1
244,203,UNKNOWN,UNKNOWN,1,1
244,206,UNKNOWN,UNKNOWN,1,1
244,243,UNKNOWN,UNKNOWN,4,1
245,185,UNKNOWN,UNKNOWN,7,1
245,186,UNKNOWN,UNKNOWN,5,1
245,204,UNKNOWN,UNKNOWN,1,1
245,205,UNKNOWN,UNKNOWN,1,1
245,242,UNKNOWN,UNKNOWN,2,1
246,123,UNKNOWN,UNKNOWN,2,1
246,199,UNKNOWN,UNKNOWN,3,1
246,212,UNKNOWN,UNKNOWN,1,1
247,124,UNKNOWN,UNKNOWN,1,1
247,200,UNKNOWN,UNKNOWN,3,1
247,210,UNKNOWN,UNKNOWN,1,1
247,211,UNKNOWN,UNKNOWN,1,1
247,213,UNKNOWN,UNKNOWN,1,1
247,255,UNKNOWN,UNKNOWN,1,1
248,199,UNKNOWN,UNKNOWN,3,1
248,212,UNKNOWN,UNKNOWN,1,1
248,213,UNKNOWN,UNKNOWN,1,1
248,214,UNKNOWN,UNKNOWN,2,1
249,126,UNKNOWN,UNKNOWN,1,1
249,200,UNKNOWN,UNKNOWN,3,1
249,209,UNKNOWN,UNKNOWN,1,1
249,213,UNKNOWN,UNKNOWN,2,1
249,214,UNKNOWN,UNKNOWN,2,1
250,55,UNKNOWN,UNKNOWN,1,1
250,82,UNKNOWN,UNKNOWN,1,1
250,125,UNKNOWN,UNKNOWN,1,1
250,190,UNKNOWN,UNKNOWN,1,1
250,206,UNKNOWN,UNKNOWN,1,1
250,232,UNKNOWN,UNKNOWN,1,1
250,239,UNKNOWN,UNKNOWN,1,1
250,252,UNKNOWN,UNKNOWN,2,1
251,1,UNKNOWN,UNKNOWN,1,1
251,56,UNKNOWN,UNKNOWN,1,1
251,83,UNKNOWN,UNKNOWN,1,1
251,126,UNKNOWN,UNKNOWN,3,1
251,132,UNKNOWN,UNKNOWN,1,1
251,190,UNKNOWN,UNKNOWN,1,1
251,207,UNKNOWN,UNKNOWN,1,1
251,208,UNKNOWN,UNKNOWN,1,1
251,233,UNKNOWN,UNKNOWN,2,1
251,238,UNKNOWN,UNKNOWN,1,1
251,253,UNKNOWN,UNKNOWN,6,1
252,43,UNKNOWN,UNKNOWN,1,1
252,51,UNKNOWN,UNKNOWN,5,1
252,55,UNKNOWN,UNKNOWN,1,1
252,59,UNKNOWN,UNKNOWN,4,1
252,67,UNKNOWN,UNKNOWN,1,1
252,185,UNKNOWN,UNKNOWN,8,1
252,189,UNKNOWN,UNKNOWN,1,1
252,194,UNKNOWN,UNKNOWN,3,1
252,217,UNKNOWN,UNKNOWN,2,1
253,52,UNKNOWN,UNKNOWN,4,1
253,55,UNKNOWN,UNKNOWN,1,1
253,56,UNKNOWN,UNKNOWN,2,1
253,60,UNKNOWN,UNKNOWN,2,1
253,154,UNKNOWN,UNKNOWN,1,1
253,186,UNKNOWN,UNKNOWN,3,1
253,195,UNKNOWN,UNKNOWN,2,1
253,200,UNKNOWN,UNKNOWN,3,1
253,208,UNKNOWN,UNKNOWN,1,1
253,218,UNKNOWN,UNKNOWN,1,1
253,233,UNKNOWN,UNKNOWN,1,1
254,60,UNKNOWN,UNKNOWN,2,1
254,187,UNKNOWN,UNKNOWN,1,1
254,206,UNKNOWN,UNKNOWN,4,1
254,209,UNKNOWN,UNKNOWN,6,1
254,242,UNKNOWN,UNKNOWN,1,1
254,243,UNKNOWN,UNKNOWN,1,1
255,59,UNKNOWN,UNKNOWN,2,1
255,60,UNKNOWN,UNKNOWN,2,1
255,188,UNKNOWN,UNKNOWN,1,1
255,205,UNKNOWN,UNKNOWN,3,1
255,210,UNKNOWN,UNKNOWN,5,1
255,242,UNKNOWN,UNKNOWN,4,1
256,56,UNKNOWN,UNKNOWN,1,1
256,60,UNKNOWN,UNKNOWN,5,1
256,127,UNKNOWN,UNKNOWN,1,1
256,185,UNKNOWN,UNKNOWN,1,1
256,187,UNKNOWN,UNKNOWN,2,1
256,196,UNKNOWN,UNKNOWN,1,1
256,202,UNKNOWN,UNKNOWN,1,1
256,205,UNKNOWN,UNKNOWN,4,1
256,210,UNKNOWN,UNKNOWN,2,1
256,237,UNKNOWN,UNKNOWN,1,1
256,245,UNKNOWN,UNKNOWN,4,1
257,53,UNKNOWN,UNKNOWN,1,1
257,59,UNKNOWN,UNKNOWN,6,1
257,128,UNKNOWN,UNKNOWN,1,1
257,186,UNKNOWN,UNKNOWN,1,1
257,188,UNKNOWN,UNKNOWN,1,1
257,206,UNKNOWN,UNKNOWN,6,1
257,209,UNKNOWN,UNKNOWN,4,1
257,235,UNKNOWN,UNKNOWN,1,1
257,236,UNKNOWN,UNKNOWN,1,1
257,244,UNKNOWN,UNKNOWN,3,1
258,102,UNKNOWN,UNKNOWN,9,1
258,286,UNKNOWN,UNKNOWN,2,1
260,107,UNKNOWN,UNKNOWN,10,1
260,176,UNKNOWN,UNKNOWN,2,1
260,271,UNKNOWN,UNKNOWN,1,1
260,289,UNKNOWN,UNKNOWN,4,1
261,30,UNKNOWN,UNKNOWN,2,1
261,93,UNKNOWN,UNKNOWN,3,1
261,94,UNKNOWN,UNKNOWN,5,1
261,101,UNKNOWN,UNKNOWN,4,1
261,107,UNKNOWN,UNKNOWN,2,1
261,135,UNKNOWN,UNKNOWN,2,1
261,170,UNKNOWN,UNKNOWN,2,1
261,171,UNKNOWN,UNKNOWN,3,1
261,260,UNKNOWN,UNKNOWN,1,1
261,289,UNKNOWN,UNKNOWN,3,1
261,290,UNKNOWN,UNKNOWN,11,1
262,53,UNKNOWN,UNKNOWN,1,1
262,102,UNKNOWN,UNKNOWN,13,1
262,263,UNKNOWN,UNKNOWN,2,1
262,270,UNKNOWN,UNKNOWN,2,1
262,286,UNKNOWN,UNKNOWN,2,1
262,291,UNKNOWN,UNKNOWN,8,1
263,102,UNKNOWN,UNKNOWN,18,1
263,103,UNKNOWN,UNKNOWN,11,1
263,264,UNKNOWN,UNKNOWN,1,1
263,291,UNKNOWN,UNKNOWN,3,1
263,292,UNKNOWN,UNKNOWN,3,1
264,57,UNKNOWN,UNKNOWN,1,1
264,103,UNKNOWN,UNKNOWN,21,1
264,274,UNKNOWN,UNKNOWN,2,1
264,293,UNKNOWN,UNKNOWN,3,1
265,103,UNKNOWN,UNKNOWN,5,1
265,104,UNKNOWN,UNKNOWN,13,1
265,294,UNKNOWN,UNKNOWN,2,1
266,104,UNKNOWN,UNKNOWN,24,1
266,276,UNKNOWN,UNKNOWN,2,1
266,294,UNKNOWN,UNKNOWN,1,1
266,295,UNKNOWN,UNKNOWN,2,1
267,104,UNKNOWN,UNKNOWN,3,1
267,105,UNKNOWN,UNKNOWN,12,1
267,296,UNKNOWN,UNKNOWN,9,1
268,105,UNKNOWN,UNKNOWN,21,1
268,269,UNKNOWN,UNKNOWN,1,1
268,277,UNKNOWN,UNKNOWN,1,1
268,279,UNKNOWN,UNKNOWN,1,1
268,296,UNKNOWN,UNKNOWN,5,1
268,297,UNKNOWN,UNKNOWN,5,1
269,105,UNKNOWN,UNKNOWN,3,1
269,106,UNKNOWN,UNKNOWN,15,1
269,182,UNKNOWN,UNKNOWN,1,1
269,279,UNKNOWN,UNKNOWN,6,1
269,298,UNKNOWN,UNKNOWN,10,1
270,13,UNKNOWN,UNKNOWN,1,1
270,102,UNKNOWN,UNKNOWN,1,1
270,108,UNKNOWN,UNKNOWN,1,1
270,197,UNKNOWN,UNKNOWN,2,1
270,215,UNKNOWN,UNKNOWN,2,1
270,221,UNKNOWN,UNKNOWN,9,1
270,222,UNKNOWN,UNKNOWN,2,1
270,225,UNKNOWN,UNKNOWN,1,1
270,258,UNKNOWN,UNKNOWN,3,1
270,263,UNKNOWN,UNKNOWN,1,1
270,286,UNKNOWN,UNKNOWN,3,1
270,291,UNKNOWN,UNKNOWN,1,1
271,107,UNKNOWN,UNKNOWN,9,1
271,182,UNKNOWN,UNKNOWN,1,1
271,288,UNKNOWN,UNKNOWN,1,1
271,289,UNKNOWN,UNKNOWN,2,1
272,107,UNKNOWN,UNKNOWN,7,1
272,171,UNKNOWN,UNKNOWN,1,1
272,261,UNKNOWN,UNKNOWN,1,1
273,102,UNKNOWN,UNKNOWN,20,1
273,103,UNKNOWN,UNKNOWN,1,1
273,262,UNKNOWN,UNKNOWN,1,1
273,282,UNKNOWN,UNKNOWN,1,1
273,291,UNKNOWN,UNKNOWN,9,1
273,292,UNKNOWN,UNKNOWN,3,1
274,103,UNKNOWN,UNKNOWN,37,1
274,264,UNKNOWN,UNKNOWN,1,1
275,103,UNKNOWN,UNKNOWN,6,1
275,104,UNKNOWN,UNKNOWN,16,1
276,104,UNKNOWN,UNKNOWN,27,1
276,295,UNKNOWN,UNKNOWN,7,1
277,105,UNKNOWN,UNKNOWN,30,1
277,268,UNKNOWN,UNKNOWN,1,1
277,278,UNKNOWN,UNKNOWN,1,1
277,295,UNKNOWN,UNKNOWN,1,1
277,296,UNKNOWN,UNKNOWN,8,1
278,105,UNKNOWN,UNKNOWN,2,1
279,106,UNKNOWN,UNKNOWN,30,1
279,269,UNKNOWN,UNKNOWN,9,1
279,280,UNKNOWN,UNKNOWN,3,1
279,287,UNKNOWN,UNKNOWN,1,1
279,298,UNKNOWN,UNKNOWN,10,1
280,106,UNKNOWN,UNKNOWN,8,1
280,279,UNKNOWN,UNKNOWN,1,1
280,287,UNKNOWN,UNKNOWN,5,1
281,70,UNKNOWN,UNKNOWN,2,1
281,102,UNKNOWN,UNKNOWN,7,1
281,103,UNKNOWN,UNKNOWN,6,1
281,104,UNKNOWN,UNKNOWN,6,1
281,110,UNKNOWN,UNKNOWN,1,1
281,182,UNKNOWN,UNKNOWN,2,1
281,282,UNKNOWN,UNKNOWN,3,1
281,283,UNKNOWN,UNKNOWN,1,1
